Timestamp,CPU(%),Memory(RAM),Net I/O(RX/Tx),Block I/O(Read/Write)
2025-08-22 01:48:40,31.0142,4147MiB / 15707MiB,18.22MB/7.38MB,1.12MB/0.27MB
2025-08-22 01:48:44,33.25,4263MiB / 15707MiB,18.24MB/7.38MB,1.12MB/0.27MB
2025-08-22 01:48:48,33.8983,4152MiB / 15707MiB,18.25MB/7.38MB,1.12MB/0.35MB
